Neo Reference ID,Close Approach Date,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles)
3469637,2006-11-22,1164182400000,17.3318146967,62394.5329081834,38769.5362950876,0.249499855,97.0554428101,37324648.0,23192460.0
3617959,2006-11-22,1164182400000,28.7684570397,103566.4453430824,64352.1615522058,0.4766500751,185.416885376,71305840.0,44307396.0
3645085,2006-11-22,1164182400000,25.5606967456,92018.5082840603,57176.7225501707,0.4939708746,192.1546630859,73896992.0,45917460.0
3774688,2006-11-22,1164182400000,11.1105419296,39997.9509465082,24853.17124229,0.0234881349,9.1368837357,3513775.0,2183358.5
2297418,2006-12-08,1165564800000,15.2645213667,54952.2769202215,34145.2078452343,0.1923968493,74.842376709,28782160.0,17884404.0
3360539,2006-12-08,1165564800000,17.1866788513,61872.0438645835,38444.881922413,0.4469645041,173.8691864014,66864940.0,41547948.0
3363346,2006-12-08,1165564800000,4.861916594,17502.899738368,10875.6212290987,0.1449265449,56.3764266968,21680704.0,13471764.0
3673546,2006-12-08,1165564800000,9.0549481334,32597.8132801988,20255.0134795769,0.4951574206,192.6162414551,74074496.0,46027760.0
2202683,2006-12-15,1166169600000,12.0142109965,43251.1595875296,26874.5885781514,0.0672598019,26.1640644073,10061923.0,6252189.5
3398066,2006-12-15,1166169600000,7.4937181032,26977.3851715412,16762.6980250613,0.1633693423,63.5506744385,24439706.0,15186129.0
3620671,2006-12-15,1166169600000,19.0866504988,68711.9417956364,42694.9285007387,0.1640843399,63.8288116455,24546668.0,15252593.0
3363431,2006-12-22,1166774400000,9.4406504929,33986.3417744215,21117.7910875565,0.0123018559,4.7854218483,1840331.375,1143529.0
2164202,2006-12-22,1166774400000,6.7909610919,24447.4599307197,15190.7008663963,0.228650239,88.9449462891,34205588.0,21254368.0
2277475,2006-12-22,1166774400000,5.4168408168,19500.6269403731,12116.9312230335,0.2578077488,100.2872161865,38567492.0,23964728.0
2438430,2006-12-22,1166774400000,16.7970168708,60469.2607350406,37573.2470383923,0.354101357,137.7454223633,52972808.0,32915778.0
3354958,2006-12-22,1166774400000,7.7628440405,27946.2385458138,17364.705834203,0.2368804878,92.1465072632,35436816.0,22019416.0
3169274,2007-01-08,1168243200000,9.7464636332,35087.2690795838,21801.8645011447,0.2319234814,90.2182312012,34695260.0,21558634.0
2438452,2007-01-08,1168243200000,11.0335900276,39720.9240992038,24681.0375326414,0.4009775428,155.9802703857,59985388.0,37273192.0
3601665,2007-01-08,1168243200000,35.7533077396,128711.907862475,79976.5740826585,0.4433463193,172.4617156982,66323668.0,41211616.0
3625335,2007-01-08,1168243200000,13.5731372261,48863.2940138945,30361.7506610224,0.0670922582,26.0988864899,10036859.0,6236615.0
3725152,2007-01-08,1168243200000,9.091803392,32730.4922111869,20337.4550075567,0.4749564002,184.7580413818,71052464.0,44149956.0
2416002,2007-01-15,1168848000000,29.5503387178,106381.2193841765,66101.1526779068,0.3421802395,133.1081237793,51189436.0,31807642.0
3125002,2007-01-15,1168848000000,29.0126533123,104445.5519242638,64898.4041942738,0.4946976168,192.4373779297,74005712.0,45985016.0
3367027,2007-01-15,1168848000000,30.8152810509,110935.0117831579,68930.7021827072,0.1641563087,63.8568000793,24557434.0,15259282.0
3704770,2007-01-15,1168848000000,13.677106754,49237.5843145627,30594.3200981237,0.4010596826,156.01222229,59997676.0,37280828.0
2003103,2007-01-22,1169452800000,11.7761065153,42393.9834551012,26341.9726640878,0.4660920035,181.3097839355,69726368.0,43325956.0
2025143,2007-01-22,1169452800000,6.9589083502,25052.0700608998,15566.3820886741,0.4591491465,178.6090240479,68687736.0,42680580.0
3029651,2007-01-22,1169452800000,9.5423220247,34352.3592887614,21345.2201369529,0.3200446101,124.4973526001,47877992.0,29750006.0
3736814,2007-01-22,1169452800000,11.8974768927,42830.9168135677,26613.466061186,0.2169960131,84.4114532471,32462142.0,20171040.0
3366807,2007-02-08,1170921600000,12.710186619,45756.6718284169,28431.4164480516,0.0437093985,17.0029563904,6538833.0,4063042.25
3366886,2007-02-08,1170921600000,7.8058886245,28101.1990481328,17460.9922641023,0.0872813317,33.9524383545,13057101.0,8113306.5
3368403,2007-02-08,1170921600000,6.8646162417,24712.6184700193,15355.4600709962,0.0041994334,1.633579731,628226.3125,390361.75
2350523,2007-02-08,1170921600000,17.87622044,64354.3935839827,39987.3175022253,0.4220486092,164.1769104004,63137572.0,39231868.0
3367904,2007-02-08,1170921600000,10.8844708372,39184.0950138322,24347.4728156781,0.0061584173,2.3956241608,921286.0625,572460.625
3755939,2007-02-08,1170921600000,9.2015725401,33125.6611445216,20582.9976150501,0.461540076,179.5390930176,69045416.0,42902832.0
3366887,2007-02-15,1171526400000,10.5483790814,37974.1646930839,23595.669167211,0.0375745973,14.6165180206,5621079.5,3492777.0
3339219,2007-02-15,1171526400000,17.7904091978,64045.4731121621,39795.3663346098,0.3420882622,133.0723266602,51175676.0,31799090.0
3365986,2007-02-15,1171526400000,10.7683273027,38765.9782895879,24087.6713433275,0.1843187446,71.6999969482,27573692.0,17133498.0
3367903,2007-02-15,1171526400000,14.8136141334,53329.0108800906,33136.5734549096,0.0520820191,20.2599067688,7791359.5,4841326.5
3368737,2007-02-15,1171526400000,10.9746825997,39508.8573589218,24549.2675072701,0.026146845,10.1711235046,3911512.5,2430501.25
3591760,2007-02-15,1171526400000,7.5585092344,27210.6332438944,16907.6293064632,0.1393363938,54.2018547058,20844428.0,12952127.0
3743897,2007-02-15,1171526400000,16.0118339203,57642.602113202,35816.8712963949,0.3845564124,149.5924377441,57528820.0,35746752.0
2489235,2007-02-15,1171526400000,17.7904122006,64045.4839222442,39795.3730515745,0.3420882551,133.0723266602,51175676.0,31799090.0
2164342,2007-02-22,1172131200000,16.121100475,58035.9617099784,36061.2896525141,0.2618834432,101.8726577759,39177204.0,24343586.0
3150194,2007-02-22,1172131200000,21.7479984772,78292.7945180662,48648.0977937395,0.2308540967,89.8022460938,34535280.0,21459228.0
3267564,2007-03-08,1173340800000,5.4432051772,19595.5386378567,12175.9056608394,0.1507112869,58.6266899109,22546088.0,14009489.0
3605760,2007-03-08,1173340800000,18.7384245588,67458.3284117304,41915.981895611,0.4949717918,192.5440216064,74046728.0,46010500.0
3745994,2007-03-08,1173340800000,6.1305793957,22070.0858246648,13713.4930503313,0.1173515076,45.6497383118,17555536.0,10908504.0
3372216,2007-03-15,1173942000000,8.2410373199,29667.7343518057,18434.3763809873,0.0059364627,2.3092839718,888082.1875,551828.6875
3368738,2007-03-15,1173942000000,17.9504470031,64621.609211151,40153.3549012288,0.3453944824,134.3584594727,51670280.0,32106424.0
3372213,2007-03-15,1173942000000,9.9211134304,35716.0083493117,22192.5386323821,0.0087343539,3.3976635933,1306640.75,811908.9375
2163191,2007-03-22,1174546800000,13.9651273302,50274.4583887441,31238.5933249394,0.1028278212,40.0000228882,15382824.0,9558444.0
3332535,2007-03-22,1174546800000,2.3820985306,8575.5547102494,5328.5162031547,0.0899655907,34.9966125488,13458661.0,8362824.0
3345304,2007-03-22,1174546800000,18.0780928488,65081.1342555184,40438.8858933803,0.3005477721,116.9130859375,44961308.0,27937662.0
3375232,2007-03-22,1174546800000,23.0108976315,82839.2314734176,51473.0769119133,0.1954961918,76.0480194092,29245814.0,18172506.0
3559842,2007-03-22,1174546800000,39.3301751831,141588.6306590556,87977.6688670115,0.4056353159,157.7921447754,60682180.0,37706160.0
3005871,2007-04-08,1176015600000,14.5348270898,52325.3775234283,32512.9547172658,0.1949305617,75.8279876709,29161198.0,18119928.0
2216523,2007-04-08,1176015600000,25.5992722926,92157.3802532531,57263.0121912505,0.4462931218,173.6080169678,66764500.0,41485536.0
2277810,2007-04-08,1176015600000,9.5599088975,34415.6720308773,21384.5602127415,0.331946185,129.1270751953,49658444.0,30856326.0
3074754,2007-04-08,1176015600000,27.4466707388,98808.0146598218,61395.4577757099,0.1579618579,61.4471626282,23630758.0,14683472.0
3472299,2007-04-08,1176015600000,29.7248017543,107009.2863153749,66491.4090441283,0.4171795034,162.2828216553,62409164.0,38779256.0
3610183,2007-04-08,1176015600000,21.6439117927,77918.0824536264,48415.2662890325,0.4995476841,194.3240509033,74731272.0,46435860.0
3611399,2007-04-08,1176015600000,12.5253217094,45091.1581536809,28017.892131658,0.1817740369,70.7100982666,27193008.0,16896952.0
2086829,2007-04-15,1176620400000,16.8441212643,60638.8365513958,37678.6148560603,0.207563271,80.7421112061,31051022.0,19294212.0
2252091,2007-04-15,1176620400000,31.7262630871,114214.5471135924,70968.4778995541,0.2594109838,100.9108734131,38807332.0,24113758.0
2434326,2007-04-15,1176620400000,17.9284615171,64542.4614614887,40104.1755675567,0.2782924023,108.2557373047,41631948.0,25868894.0
3002856,2007-04-15,1176620400000,23.7053659028,85339.3172500523,53026.5329879561,0.1806552669,70.2749023438,27025644.0,16792956.0
3368862,2007-04-15,1176620400000,13.7362162877,49450.3786358294,30726.5422140241,0.1476020565,57.4171981812,22080952.0,13720468.0
3374390,2007-04-22,1177225200000,8.6893638658,31281.7099169304,19437.2380314393,0.0037055758,1.4414689541,554346.25,344454.78125
3403074,2007-04-22,1177225200000,9.1580792331,32969.0852392939,20485.7074366046,0.3996083074,155.4476318359,59780552.0,37145912.0
3774009,2007-04-22,1177225200000,9.9477481233,35811.8932437417,22252.1177769238,0.1334109932,51.8968734741,19958000.0,12401326.0
2001862,2007-05-08,1178607600000,19.1791134327,69044.8083576674,42901.758837574,0.0714216315,27.7830142975,10684524.0,6639055.5
2309214,2007-05-08,1178607600000,6.6685499295,24006.7797462887,14916.8793373537,0.0863379658,33.5854682922,12915976.0,8025615.5
3373975,2007-05-08,1178607600000,14.0753971362,50671.4296902808,31485.2558539414,0.2155969858,83.867225647,32252850.0,20040992.0
3375503,2007-05-08,1178607600000,7.4779354303,26920.5675489861,16727.3937639798,0.1886294703,73.3768615723,28218566.0,17534204.0
3639436,2007-05-08,1178607600000,14.3428963841,51634.4269826635,32083.6249215333,0.1732215086,67.3831710815,25913570.0,16101946.0
2154555,2007-05-15,1179212400000,23.4317259564,84354.2134429064,52414.4277917882,0.1885081127,73.3296508789,28200412.0,17522924.0
3429818,2007-05-15,1179212400000,9.2118392451,33162.6212823723,20605.9632073718,0.2557733028,99.4958190918,38263144.0,23775614.0
3735468,2007-05-15,1179212400000,13.9668434212,50280.636316226,31242.4320488239,0.4321016377,168.0875396729,64641484.0,40166356.0
3741556,2007-05-15,1179212400000,19.9673240402,71882.3665447484,44664.9071455411,0.382945516,148.9658050537,57287832.0,35597008.0
3137864,2007-05-15,1179212400000,6.2430143772,22474.8517579763,13964.9988603937,0.3224777423,125.4438400269,48241980.0,29976178.0
2378358,2007-05-22,1179817200000,18.5154003715,66655.4413375051,41417.0990910737,0.2975055046,115.729637146,44506188.0,27654864.0
3170221,2007-05-22,1179817200000,3.0919829767,11131.1387162509,6916.4567206616,0.0616710812,23.9900512695,9225863.0,5732685.5
3412748,2007-05-22,1179817200000,12.9373370272,46574.4132978034,28939.5291960712,0.2237635246,87.0440139771,33474548.0,20800120.0
3673167,2007-05-22,1179817200000,14.6976843873,52911.6637941032,32877.2502058415,0.2275802606,88.5287246704,34045524.0,21154908.0
3752455,2007-05-22,1179817200000,1.9801414653,7128.5092750413,4429.3784437055,0.3127496859,121.6596298218,46786688.0,29071900.0
2199003,2007-06-08,1181286000000,12.2796811159,44206.8520172299,27468.4186881504,0.2930789141,114.0076904297,43843980.0,27243386.0
2332408,2007-06-08,1181286000000,28.1044761612,101176.1141804932,62866.9027250959,0.219887749,85.5363311768,32894740.0,20439844.0
3174187,2007-06-08,1181286000000,13.5750499943,48870.1799793889,30366.0293321931,0.2765788513,107.5891723633,41375608.0,25709610.0
3359282,2007-06-08,1181286000000,26.2215682645,94397.645752052,58655.0260507681,0.3998402072,155.5378417969,59815244.0,37167468.0
3566605,2007-06-08,1181286000000,19.9910539611,71967.7942601382,44717.9886056953,0.3071458665,119.4797439575,45948368.0,28550992.0
3739056,2007-06-08,1181286000000,25.6892485799,92481.2948877613,57464.2801484537,0.2542012151,98.8842697144,38027960.0,23629478.0
3742333,2007-06-08,1181286000000,11.4934935447,41376.5767607947,25709.7957100616,0.1550788733,60.3256797791,23199470.0,14415482.0
3781304,2007-06-08,1181286000000,11.6296397565,41866.7031235631,26014.3411714162,0.3125353976,121.5762710571,46754632.0,29051982.0
2136849,2007-06-15,1181890800000,12.6302854881,45469.0277573018,28252.685608419,0.2871291756,111.6932449341,42953912.0,26690324.0
2230111,2007-06-15,1181890800000,15.8610542796,57099.7954065881,35479.5923180547,0.4199861891,163.3746337891,62829040.0,39040156.0
2417871,2007-06-15,1181890800000,28.0613354895,101020.8077620402,62770.4013563632,0.2040392226,79.3712539673,30523832.0,18966630.0
3378562,2007-06-15,1181890800000,11.6445462754,41920.3665914702,26047.6855634611,0.125619163,48.865852356,18792358.0,11677030.0
3753662,2007-06-15,1181890800000,16.6485745423,59934.8683521515,37241.196393591,0.285519346,111.0670166016,42713084.0,26540680.0
3377483,2007-06-15,1181890800000,5.4976721855,19791.6198679625,12297.7429118459,0.2633252387,102.4335174561,39392896.0,24477610.0
2367248,2007-06-22,1182495600000,11.5994441993,41757.999117516,25946.7967294365,0.0498945513,19.4089813232,7464119.0,4637988.5
2417816,2007-06-22,1182495600000,8.8320979401,31795.5525842599,19756.5198821475,0.2832021267,110.1656341553,42366436.0,26325284.0
3743127,2007-06-22,1182495600000,10.6264258135,38255.1329285604,23770.2519021935,0.3147367061,122.4325714111,47083940.0,29256604.0
3378803,2007-06-22,1182495600000,10.6699354848,38411.7677451666,23867.5786858787,0.0140353594,5.459754467,2099659.75,1304668.125
2311555,2007-07-08,1183878000000,17.1499368703,61739.772733085,38362.6937851772,0.2546990817,99.0779418945,38102440.0,23675758.0
3347493,2007-07-08,1183878000000,4.6857068656,16868.5447162605,10481.4576877231,0.1650031582,64.1862335205,24684122.0,15338003.0
3371668,2007-07-08,1183878000000,13.5985504252,48954.7815306516,30418.5974460874,0.1715628554,66.7379455566,25665438.0,15947763.0
3444371,2007-07-08,1183878000000,9.335961184,33609.4602623465,20883.6115724563,0.2830047945,110.0888671875,42336916.0,26306938.0
3755187,2007-07-08,1183878000000,6.9710501279,25095.780460453,15593.5420311076,0.008331752,3.2410516739,1246412.375,774484.75
2475950,2007-07-08,1183878000000,13.598557107,48954.8055850794,30418.6123925734,0.1715628787,66.7379608154,25665442.0,15947766.0
3364159,2007-07-15,1184482800000,5.3674122978,19322.6842721745,12006.3645690075,0.2998288606,116.6334228516,44853760.0,27870834.0
3689268,2007-07-15,1184482800000,5.1366036696,18491.7732106286,11490.0687485709,0.2555741285,99.4183425903,38233348.0,23757100.0
3762883,2007-07-15,1184482800000,19.1428244556,68914.1680402331,42820.5840247771,0.3672206568,142.8488464355,54935432.0,34135296.0
3769813,2007-07-15,1184482800000,23.9061227142,86062.0417710358,53475.6058993416,0.4678631708,181.9987792969,69991336.0,43490600.0
3645541,2007-07-22,1185087600000,3.6835023268,13260.6083763476,8239.6263547366,0.3794510623,147.6064605713,56765072.0,35272180.0
3369098,2007-07-22,1185087600000,11.1832769099,40259.7968755334,25015.8721196891,0.3950269304,153.6654663086,59095188.0,36720048.0
3374350,2007-07-22,1185087600000,9.4865790289,34151.6845039992,21220.528629721,0.2655043041,103.2811737061,39718880.0,24680166.0
2418198,2007-08-08,1186556400000,19.4293481799,69945.6534476551,43461.5089436277,0.4322563143,168.1477050781,64664624.0,40180736.0
3114030,2007-08-08,1186556400000,16.8603548271,60697.2773774596,37714.9277126776,0.0454238407,17.6698741913,6795309.5,4222409.5
3285074,2007-08-08,1186556400000,16.4738794436,59305.9659971144,36850.4209274848,0.4274126705,166.2635192871,63940024.0,39730488.0
3367898,2007-08-08,1186556400000,19.8077483772,71307.8941577544,44307.9523448558,0.2399007645,93.321395874,35888644.0,22300170.0
3552770,2007-08-08,1186556400000,8.9063276703,32062.7796129532,19922.5643656153,0.0872661271,33.946521759,13054827.0,8111893.0
3573154,2007-08-08,1186556400000,8.500047249,30600.1700965674,19013.7556913921,0.435376869,169.3616027832,65131456.0,40470808.0
3755939,2007-08-08,1186556400000,17.6436793458,63517.2456447601,39467.1463285455,0.4078577294,158.6566467285,61014648.0,37912744.0
3662877,2007-08-08,1186556400000,15.902893266,57250.415757524,35573.1819466682,0.427483072,166.2909240723,63950560.0,39737036.0
3713009,2007-08-08,1186556400000,10.7945796021,38860.48656747,24146.3951118816,0.2428589707,94.4721450806,36331188.0,22575152.0
3724110,2007-08-08,1186556400000,17.1401070598,61704.3854153225,38340.705482093,0.3882517229,151.0299224854,58081632.0,36090252.0
3368738,2007-08-15,1187161200000,16.9611321997,61060.0759189841,37940.3566175487,0.2943090792,114.4862289429,44028012.0,27357738.0
3551325,2007-08-15,1187161200000,8.6266229516,31055.8426259099,19296.8928805272,0.2755103255,107.1735076904,41215756.0,25610284.0
3092310,2007-08-22,1187766000000,4.9805305461,17929.9099658652,11140.9487785122,0.3053676693,118.7880249023,45682356.0,28385700.0
3381258,2007-08-22,1187766000000,5.5560970809,20001.9494913467,12428.4335603315,0.0987298351,38.4059066772,14769773.0,9177511.0
3394779,2007-08-22,1187766000000,21.7434351483,78276.3665339398,48637.8900832694,0.4901832892,190.6813049316,73330376.0,45565384.0
3601337,2007-08-22,1187766000000,15.6773934303,56438.6163492049,35068.7613643157,0.4366107857,169.8415985107,65316044.0,40585508.0
3626029,2007-08-22,1187766000000,21.3534752974,76872.5110706803,47765.5888927791,0.434282035,168.9357147217,64967668.0,40369036.0
3684008,2007-08-22,1187766000000,19.0215000509,68477.4001832486,42549.1934638636,0.0977277516,38.0160942078,14619864.0,9084362.0
3685807,2007-08-22,1187766000000,13.7166717956,49380.0184640722,30682.8231395231,0.3841451637,149.4324645996,57467300.0,35708524.0
3752782,2007-08-22,1187766000000,8.0421878467,28951.8762481285,17989.5699942885,0.4966126117,193.1823120117,74292192.0,46163028.0
3770280,2007-08-22,1187766000000,31.8521652403,114667.7948649083,71250.1084259204,0.4889197114,190.1897583008,73141344.0,45447928.0
3370167,2007-09-08,1189234800000,22.3793712465,80565.736487373,50060.4155412791,0.4850455139,188.6827087402,72561776.0,45087800.0
3378414,2007-09-08,1189234800000,8.2936151665,29857.014599436,18551.9877659662,0.134948911,52.4951248169,20188070.0,12544285.0
3384030,2007-09-08,1189234800000,5.6776813555,20439.6528798794,12700.4054241673,0.1032114577,40.1492576599,15440214.0,9594104.0
3384403,2007-09-08,1189234800000,6.9284858509,24942.5490632601,15498.3299998907,0.018982999,7.3843865395,2839816.25,1764580.0
3384408,2007-09-08,1189234800000,4.6069429412,16584.9945882137,10305.2706651042,0.1785168499,69.4430541992,26705740.0,16594178.0
3648767,2007-09-08,1189234800000,23.6828618821,85258.3027754434,52976.193743997,0.461760939,179.625,69078456.0,42923360.0
3651161,2007-09-08,1189234800000,13.9926853797,50373.6673667479,31300.237925744,0.12948667,50.3703117371,19370930.0,12036538.0
3715465,2007-09-08,1189234800000,27.3611323298,98500.0763871295,61204.1169084361,0.3304155534,128.5316467285,49429464.0,30714044.0
2467527,2007-09-08,1189234800000,8.293615433,29857.0155587865,18551.9883620693,0.1349487604,52.4950675964,20188048.0,12544271.0
3600356,2007-09-08,1189234800000,14.5697912517,52451.2485059634,32591.1660508304,0.3881681135,150.9974060059,58069124.0,36082480.0
3292264,2007-09-15,1189839600000,11.6410003677,41907.601323823,26039.7537225721,0.3734583382,145.2752838135,55868572.0,34715120.0
3387612,2007-09-15,1189839600000,5.4690638748,19688.6299492303,12233.7489815092,0.0784176983,30.5044841766,11731120.0,7289380.5
3552164,2007-09-15,1189839600000,8.4909322854,30567.3562274909,18993.3664292429,0.1239242989,48.2065544128,18538812.0,11519483.0
3602740,2007-09-15,1189839600000,25.019982936,90071.9385696133,55967.1998295467,0.4094485591,159.2754974365,61252632.0,38060624.0
3752572,2007-09-15,1189839600000,20.3729218083,73342.5185098825,45572.1887929878,0.4274770766,166.2885742188,63949660.0,39736476.0
3767164,2007-09-15,1189839600000,16.7130526612,60166.9895804989,37385.4274979495,0.3627198939,141.0980377197,54262124.0,33716920.0
3760496,2007-09-15,1189839600000,12.9178892171,46504.4011814063,28896.0263896355,0.4426524899,172.1918182373,66219872.0,41147120.0
2310842,2007-09-22,1190444400000,16.1555224568,58159.8808443457,36138.2881835325,0.444998279,173.1043243408,66570792.0,41365172.0
3385825,2007-09-22,1190444400000,6.7518733695,24306.7441302779,15103.265540283,0.0466526994,18.147901535,6979145.0,4336639.5
3761549,2007-09-22,1190444400000,18.0272671122,64898.161603866,40325.1938032466,0.172588037,67.1367492676,25818802.0,16043060.0
3767015,2007-09-22,1190444400000,11.6133465262,41808.0474942887,25977.8948444373,0.3416194117,132.8899536133,51105536.0,31755508.0
3764824,2007-09-22,1190444400000,8.1804407879,29449.5868363491,18298.827998397,0.4643270002,180.6231994629,69462336.0,43161892.0
3639436,2007-10-08,1191826800000,14.1209331861,50835.3594698754,31587.1154439345,0.2886484012,112.2842254639,43181184.0,26831544.0
3728898,2007-10-08,1191826800000,28.0125866139,100845.3118100346,62661.3549966296,0.408137252,158.7653961182,61056464.0,37938728.0
3742340,2007-10-08,1191826800000,21.9770504773,79117.3817181346,49160.464212582,0.4849873572,188.6600799561,72553072.0,45082392.0
3092245,2007-10-15,1192431600000,11.8061253803,42502.0513690321,26409.1218631633,0.3031858353,117.9392852783,45355952.0,28182882.0
3177232,2007-10-15,1192431600000,16.3226954428,58761.7035941239,36512.2374360266,0.4682755899,182.1591949463,70053032.0,43528936.0
3388322,2007-10-15,1192431600000,2.0066371996,7223.893918605,4488.6467518132,0.2624459178,102.091468811,39261352.0,24395874.0
3388354,2007-10-15,1192431600000,10.3194845473,37150.1443703041,23083.6549838704,0.2685688026,104.4732666016,40177324.0,24965032.0
3693270,2007-10-15,1192431600000,26.6315445852,95873.5605065688,59572.1020825399,0.4265239253,165.9178009033,63807072.0,39647876.0
3742876,2007-10-15,1192431600000,4.2086266427,15151.0559138589,9414.2769371419,0.0921643661,35.851940155,13787593.0,8567213.0
3392084,2007-10-22,1193036400000,31.5422177339,113551.9838420839,70556.7868489882,0.1523095305,59.2484092712,22785182.0,14158056.0
3392310,2007-10-22,1193036400000,16.8770903781,60757.5253611323,37752.3634667547,0.135386106,52.6651954651,20253474.0,12584925.0
2002340,2007-10-22,1193036400000,15.069399215,54249.8371740882,33708.7391040883,0.0599836679,23.3336467743,8973429.0,5575830.0
3092237,2007-10-22,1193036400000,12.835159074,46206.5726664796,28710.96733268,0.1434870609,55.8164672852,21465360.0,13337956.0
3314048,2007-10-22,1193036400000,3.8149979454,13733.9926034377,8533.7689040638,0.189376903,73.6676177979,28330382.0,17603684.0
3388485,2007-10-22,1193036400000,8.8242447945,31767.2812601925,19738.9531808124,0.0486956408,18.9426040649,7284764.5,4526543.0
3389195,2007-10-22,1193036400000,5.2471566852,18889.7640667111,11737.3647891184,0.0345511514,13.4403982162,5168778.5,3211730.25
3559843,2007-10-22,1193036400000,10.1616306802,36581.8704485526,22730.5516684354,0.3526374561,137.1759796143,52753816.0,32779700.0
3572706,2007-10-22,1193036400000,25.8563024027,93082.6886497711,57837.9628446314,0.4963584894,193.0834503174,74254176.0,46139404.0
3603226,2007-10-22,1193036400000,21.1413601505,76108.8965417255,47291.1085206072,0.4526188256,176.0687255859,67710816.0,42073548.0
3648711,2007-10-22,1193036400000,17.7197153827,63790.9753777704,39637.2313395929,0.3850273927,149.7756500244,57599276.0,35790532.0
3720359,2007-10-22,1193036400000,19.3162617529,69538.542310386,43208.5459150285,0.4589433533,178.5289764404,68656952.0,42661452.0
2495168,2007-10-22,1193036400000,21.1413601954,76108.896703418,47291.1086210766,0.4526188256,176.0687255859,67710816.0,42073548.0
3392376,2007-11-08,1194508800000,18.1284607402,65262.4586647103,40551.5538297473,0.0655122255,25.484254837,9800489.0,6089742.0
2262623,2007-11-08,1194508800000,13.0449326037,46961.7573732689,29180.2097411848,0.4813451995,187.2432861328,72008216.0,44743832.0
2412977,2007-11-08,1194508800000,26.7534217015,96312.3181255667,59844.7290041889,0.2142882433,83.3581314087,32057066.0,19919338.0
2450649,2007-11-08,1194508800000,16.2248833689,58409.580128161,36293.4416079676,0.4551818811,177.0657501221,68094240.0,42311800.0
3275510,2007-11-08,1194508800000,13.4251825737,48330.6572652606,30030.7908990726,0.0294553253,11.4581212997,4406454.0,2738043.5
3392302,2007-11-08,1194508800000,7.6385071002,27498.6255608418,17086.5765325131,0.1305535863,50.7853469849,19530538.0,12135714.0
3392371,2007-11-08,1194508800000,7.2493934764,26097.8165152013,16216.1682674594,0.0576026712,22.4074382782,8617237.0,5354502.5
3393819,2007-11-08,1194508800000,5.7989846383,20876.344697988,12971.7487374804,0.0888234847,34.5523338318,13287804.0,8256658.5
3394708,2007-11-08,1194508800000,18.7302589982,67428.9323935103,41897.7163530675,0.328077243,127.6220550537,49079660.0,30496686.0
3395986,2007-11-08,1194508800000,22.0584319386,79410.3549789406,49342.5064034423,0.1179283358,45.8741226196,17641828.0,10962124.0
3423827,2007-11-08,1194508800000,17.333716318,62401.378744742,38773.7900316982,0.461921923,179.6876373291,69102536.0,42938328.0
3602839,2007-11-08,1194508800000,14.3891004775,51800.7617188949,32186.9788580544,0.1010454835,39.3066940308,15116189.0,9392764.0
3720898,2007-11-08,1194508800000,22.7204684667,81793.6864802464,50823.4159132397,0.4989218964,194.0806121826,74637656.0,46377688.0
3640744,2007-11-08,1194508800000,17.0942857137,61539.4285691756,38238.2077128858,0.1625687406,63.2392425537,24319938.0,15111709.0
3770988,2007-11-08,1194508800000,19.7549658732,71117.8771434379,44189.8831617101,0.4877217781,189.7237701416,72962136.0,45336572.0
3388886,2007-11-15,1195113600000,6.4544541847,23236.0350648199,14437.9685656932,0.0980478323,38.1406059265,14667747.0,9114115.0
2021374,2007-11-15,1195113600000,12.8396265015,46222.655405468,28720.9605212476,0.4212516762,163.8669128418,63018356.0,39157792.0
2033342,2007-11-15,1195113600000,19.5767686907,70476.3672863656,43791.2738841309,0.3235563525,125.8634262085,48403344.0,30076444.0
2221787,2007-11-15,1195113600000,2.2995102854,8278.2370274913,5143.7745574432,0.3508291764,136.4725494385,52483300.0,32611610.0
3283835,2007-11-15,1195113600000,16.5078481013,59428.2531648146,36926.4054178816,0.4941501686,192.2244110107,73923816.0,45934128.0
3394074,2007-11-15,1195113600000,9.8715206484,35537.4743343693,22081.6045384863,0.0382374356,14.8743619919,5720238.5,3554391.5
3520758,2007-11-15,1195113600000,15.356028722,55281.7033993426,34349.9006483304,0.4286235645,166.7345581055,64121172.0,39843048.0
3605565,2007-11-15,1195113600000,8.7112249561,31360.4098420612,19486.139104363,0.3248255195,126.357131958,48593208.0,30194420.0
3721164,2007-11-15,1195113600000,25.3909675348,91407.4831253995,56797.0552786684,0.3857055017,150.0394439697,57700724.0,35853568.0
2469737,2007-11-15,1195113600000,16.5078427597,59428.2339348678,36926.3934691405,0.4941501114,192.224395752,73923800.0,45934124.0
3398089,2007-11-22,1195718400000,11.3229842396,40762.7432626594,25328.383445623,0.1168538236,45.4561386108,17481084.0,10862242.0
2137099,2007-11-22,1195718400000,25.3573501935,91286.4606966716,56721.8566478847,0.4982928898,193.8359375,74543560.0,46319220.0
3410534,2007-11-22,1195718400000,5.5369027248,19932.8498092425,12385.4977050818,0.3399879692,132.2553253174,50861476.0,31603856.0
3394778,2007-11-22,1195718400000,5.3028031812,19090.0914522996,11861.8404360136,0.0239456978,9.3148765564,3582225.5,2225891.75
3753623,2007-11-22,1195718400000,21.4007228002,77042.6020805861,47871.2768316842,0.2948207678,114.6852722168,44104556.0,27405302.0
